CO_IES,X_Regiao,X_UF,X_Org_Acad,X_Rede,X_Cat_Adm,Y_Proporcao_PcD,X_Porte_Alunos,X_Num_Cursos,X_Pct_EAD,X_Pct_Licenciatura,X_Pct_Apoio_Social,X_Pct_Ativ_Extra,X_Pct_Mob_Academica
3232,Sul,Paraná,3,2,4,0.0,167.0,4.0,0.49101796407185627,0.16766467065868262,0.0,0.3413173652694611,0.0
3252,Centro-Oeste,Goiás,3,2,4,0.0,703.0,8.0,0.0,0.0,0.2702702702702703,1.0782361308677098,0.0
3268,Nordeste,Bahia,3,2,4,0.0016556291390728477,604.0,7.0,0.0,0.0,0.0,0.0,0.0
3279,Sudeste,Minas Gerais,4,1,1,0.025045126353790612,4432.0,49.0,0.021886281588447652,0.21796028880866425,0.16651624548736463,0.17892599277978338,0.0
3285,Nordeste,Bahia,3,2,4,0.002004008016032064,499.0,12.0,0.0,0.02004008016032064,0.0,0.22845691382765532,0.0
3294,Sudeste,São Paulo,2,2,4,0.00112178363598121,14263.0,4012.0,0.9974759868190423,0.5145481315291314,0.0,0.7518754820164061,0.0
3295,Sul,Santa Catarina,3,2,5,0.020134228187919462,149.0,4.0,0.0,0.0,0.0,0.174496644295302,0.0
3303,Centro-Oeste,Mato Grosso,2,2,5,0.020736132711249352,1929.0,27.0,0.22032141005702435,0.20010368066355624,0.0,0.005702436495593572,0.0
3304,Nordeste,Paraíba,2,2,4,0.0034207525655644243,5262.0,19.0,0.0,0.05739262637780312,0.0,0.10224249334853668,0.0
3308,Sudeste,São Paulo,3,2,5,0.002600780234070221,1538.0,4.0,0.0,0.0,1.0578673602080624,0.09492847854356307,0.0
3319,Centro-Oeste,Goiás,3,2,4,0.0016207455429497568,1234.0,13.0,0.0,0.0,0.0,0.1426256077795786,0.0
3332,Sudeste,Rio de Janeiro,3,2,5,0.020512820512820513,195.0,1.0,0.0,0.0,0.0,0.7333333333333333,0.0
3333,Sul,Rio Grande do Sul,2,2,4,0.0008359806052499582,5981.0,272.0,0.6711252298946665,0.04614612940979769,0.0,0.0,0.0
3336,Sul,Rio Grande do Sul,1,1,2,0.001397624039133473,2862.0,50.0,0.0,0.2641509433962264,0.013626834381551363,0.012928022361984625,0.00034940600978336826
3337,Nordeste,Piauí,3,2,4,0.0,1721.0,10.0,0.028471818710052294,0.0,0.0,0.0,0.0
3339,Sul,Rio Grande do Sul,2,2,4,0.003686150605581885,1899.0,117.0,0.40705634544497105,0.23328067403896788,0.0,0.0,0.0
3360,Nordeste,Rio Grande do Norte,3,1,2,0.0,440.0,4.0,0.0,1.0,1.4795454545454545,1.4113636363636364,0.0
3363,Norte,Tocantins,3,2,4,0.0,957.0,10.0,0.0,0.0041797283176593526,0.0,0.0,0.0
3365,Nordeste,Bahia,3,2,4,0.0010526315789473684,950.0,13.0,0.0,0.004210526315789474,0.0,2.6936842105263157,0.0
3368,Sudeste,Minas Gerais,2,2,5,0.0009281603861147206,5387.0,823.0,0.6565806571375533,0.15463152032671246,0.0,0.790607016892519,0.0009281603861147206
3371,Sudeste,Minas Gerais,2,2,5,0.0037794193437553684,5821.0,99.0,0.1455076447345817,0.05016320219893489,0.008761381205978355,0.05067857756399244,0.0
3372,Sudeste,Minas Gerais,2,2,5,0.00031017369727047146,3224.0,25.0,0.2506203473945409,0.023883374689826303,0.0,0.07816377171215881,0.0
3375,Nordeste,Maranhão,3,2,4,0.0007429420505200594,1346.0,19.0,0.6062407132243685,0.687221396731055,0.0,0.0,0.0
3376,Nordeste,Pernambuco,3,2,5,0.001303780964797914,1534.0,13.0,0.42503259452411996,0.18839634941329855,0.0,0.49478487614080835,0.0
3377,Nordeste,Bahia,3,2,5,0.0,20.0,2.0,0.0,0.75,0.0,0.75,0.0
3388,Nordeste,Ceará,2,2,4,0.0,2411.0,22.0,0.18000829531314808,0.0,0.01783492326835338,0.02198257984238905,0.0
3389,Centro-Oeste,Goiás,3,2,5,0.009966777408637873,301.0,1.0,0.0,0.0,0.0033222591362126247,0.0,0.0
3393,Sul,Paraná,3,2,4,0.0,228.0,7.0,0.0,0.008771929824561403,0.0,1.0175438596491229,0.0
3396,Centro-Oeste,Distrito Federal,2,2,4,0.002589715131335553,2703.0,20.0,0.0059193488716241215,0.0,0.0,0.0,0.0
3397,Norte,Amazonas,3,2,5,0.0,1750.0,9.0,0.2102857142857143,0.092,0.0,0.0,0.0
3427,Nordeste,Sergipe,3,2,4,0.0,376.0,7.0,0.0,0.005319148936170213,0.0,0.0,0.0
3430,Sudeste,Minas Gerais,3,2,5,0.000725689404934688,1378.0,15.0,0.0,0.0,0.6357039187227866,0.0,0.0
3431,Nordeste,Rio Grande do Norte,3,2,4,0.015503875968992248,129.0,3.0,0.0,0.3178294573643411,0.0,1.0465116279069768,0.0
3434,Sudeste,Minas Gerais,3,2,4,0.0,1155.0,7.0,0.0,0.0,0.0,0.0,0.0
3436,Sudeste,São Paulo,3,2,4,0.0,110.0,1.0,0.0,0.0,0.0,0.0,0.0
3437,Sul,Santa Catarina,3,2,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3443,Sul,Rio Grande do Sul,2,2,4,0.007182761372705506,5012.0,29.0,0.0,0.015163607342378291,0.0,0.9762569832402235,0.0
3448,Sudeste,Minas Gerais,3,2,4,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0
3488,Sudeste,Minas Gerais,3,2,5,0.007142857142857143,140.0,3.0,0.0,0.0,1.9785714285714286,0.15,0.0
3495,Sul,Santa Catarina,3,2,4,0.0026954177897574125,371.0,13.0,0.06199460916442048,0.24258760107816713,0.0,0.0,0.0
3509,Sul,Paraná,3,2,5,0.0,33.0,2.0,0.0,0.0,0.0,0.0,0.0
3514,Sudeste,Minas Gerais,3,2,5,0.0,196.0,3.0,0.0,0.0,0.0,0.0,0.0
3515,Nordeste,Pernambuco,2,2,5,0.0,1451.0,18.0,0.0,0.14266023432115782,0.0,0.0,0.0
3516,Sudeste,Minas Gerais,3,2,5,0.0,199.0,2.0,0.0,0.0,0.0,0.0,0.0
3518,Sul,Santa Catarina,3,2,4,0.0106951871657754,1122.0,17.0,0.0,0.07219251336898395,0.0,0.2718360071301248,0.0
3522,Sudeste,Minas Gerais,3,2,5,0.0,57.0,2.0,0.0,0.0,0.0,0.0,0.0
3523,Sul,Rio Grande do Sul,3,2,5,0.002890173410404624,692.0,1.0,0.0,0.0,0.0,0.6719653179190751,0.0
3529,Sudeste,São Paulo,2,2,5,0.004866180048661801,1233.0,25.0,0.20113544201135442,0.0227088402270884,0.0,0.28061638280616386,0.0
3533,Sudeste,São Paulo,3,2,4,0.0028011204481792717,714.0,1.0,0.0,0.0,0.0,0.0,0.0
3536,Sul,Paraná,3,2,5,0.0,31.0,1.0,0.0,0.0,0.0,0.22580645161290322,0.0
3541,Sul,Rio Grande do Sul,3,2,4,0.021739130434782608,46.0,2.0,0.0,0.0,0.0,0.0,0.0
3543,Sul,Rio Grande do Sul,3,2,5,0.0,281.0,4.0,0.0,0.0,0.0,0.0,0.0
3573,Centro-Oeste,Distrito Federal,3,2,5,0.010101010101010102,99.0,1.0,0.0,0.0,0.0,0.0,0.0
3587,Norte,Acre,3,2,5,0.0,42.0,2.0,0.0,0.0,0.0,0.0,0.0
3588,Nordeste,Bahia,2,2,4,0.004310344827586207,3248.0,171.0,0.3008004926108374,0.05080049261083744,0.0,0.541256157635468,0.0
3590,Nordeste,Paraíba,3,2,4,0.0,181.0,1.0,0.0,0.0,0.0,0.0,0.0
3602,Sul,Paraná,2,2,4,0.0005317263381779511,5642.0,169.0,0.34136830911024457,0.02729528535980149,0.0,0.10031903580290677,0.0
3603,Sudeste,São Paulo,3,2,4,0.011710794297352342,1964.0,21.0,0.0,0.028513238289205704,0.0,0.3630346232179226,0.0
3607,Centro-Oeste,Goiás,3,2,4,0.0,453.0,5.0,0.05077262693156733,0.05077262693156733,0.0,0.05518763796909492,0.0
3609,Nordeste,Bahia,3,2,4,0.009615384615384616,104.0,10.0,0.0,0.17307692307692307,0.0,0.0,0.0
3610,Centro-Oeste,Distrito Federal,2,2,4,0.0009910802775024777,1009.0,21.0,0.2358771060455897,0.003964321110009911,0.0,0.0,0.0
3612,Sudeste,São Paulo,3,2,4,0.016453382084095063,547.0,8.0,0.0,0.003656307129798903,0.0,0.35648994515539306,0.0
3613,Centro-Oeste,Goiás,3,2,4,0.0020093770931011385,1493.0,11.0,0.0,0.05827193569993302,0.0,0.0,0.0
3614,Sudeste,Rio de Janeiro,3,2,5,0.0,53.0,1.0,0.0,0.0,0.0,0.0,0.0
3615,Nordeste,Pernambuco,3,2,5,0.0021201413427561835,2830.0,9.0,0.0,0.0,0.0,0.284452296819788,0.0
3617,Nordeste,Pernambuco,3,2,4,0.001483679525222552,674.0,5.0,0.0,0.0,0.05934718100890208,0.06824925816023739,0.0
3625,Nordeste,Rio Grande do Norte,3,2,4,0.00149402390438247,2008.0,11.0,0.3844621513944223,0.6518924302788844,0.0,1.072211155378486,0.0
3631,Nordeste,Pernambuco,3,2,5,0.003968253968253968,504.0,7.0,0.0,0.0,0.0,0.0,0.0
3641,Sudeste,São Paulo,2,2,5,0.0006925207756232687,2888.0,21.0,0.0,0.02008310249307479,0.0,0.0,0.0
3644,Nordeste,Rio Grande do Norte,3,2,4,0.0033222591362126247,602.0,4.0,0.0,0.0,0.0,0.0,0.0
3648,Centro-Oeste,Mato Grosso,3,2,4,0.007159904534606206,419.0,5.0,0.0,0.0,0.0,0.00477326968973747,0.0
3649,Sul,Paraná,2,2,4,0.007848324514991182,45360.0,8828.0,0.9511243386243386,0.23789682539682538,0.0,0.0,0.0
3657,Sudeste,Minas Gerais,3,2,4,0.0,17.0,3.0,0.8823529411764706,0.0,0.0,0.0,0.0
3669,Nordeste,Bahia,3,2,4,0.0,553.0,6.0,0.0,0.0,0.0,0.5171790235081374,0.0
3680,Nordeste,Ceará,3,2,5,0.0,60.0,9.0,0.0,0.0,0.0,0.1,0.0
3682,Sudeste,Rio de Janeiro,3,1,3,0.0,172.0,3.0,0.0,0.2441860465116279,0.0,0.0,0.0
3688,Sul,Paraná,3,2,5,0.002105263157894737,475.0,10.0,0.0,0.05473684210526316,0.0,0.2336842105263158,0.0
3691,Sul,Santa Catarina,3,2,4,0.011627906976744186,258.0,2.0,0.0,0.0,0.0,0.16279069767441862,0.0
3697,Sul,Rio Grande do Sul,3,2,5,0.0,48.0,1.0,0.0,0.0,0.0,0.0625,0.0
3710,Sudeste,Rio de Janeiro,3,2,5,0.0,826.0,34.0,1.0,0.0,0.0,0.0,0.0
3724,Nordeste,Maranhão,3,2,4,0.0,50.0,4.0,0.0,0.0,0.0,0.0,0.0
3741,Nordeste,Maranhão,3,2,4,0.015711645101663587,1082.0,6.0,0.0,0.0,0.0,0.3022181146025878,0.0
3754,Sudeste,Minas Gerais,3,2,5,0.0061162079510703364,327.0,8.0,0.0,0.12232415902140673,0.0,0.0,0.0
3756,Sudeste,Minas Gerais,3,2,4,0.0,7590.0,9.0,0.9509881422924901,0.4783926218708827,0.0,0.014492753623188406,0.0
3757,Centro-Oeste,Goiás,3,2,4,0.0035419126328217238,847.0,11.0,0.06375442739079103,0.02243211334120425,0.0,0.0,0.0
3758,Sul,Santa Catarina,3,2,4,0.004664723032069971,1715.0,15.0,0.0,0.0,0.0,0.3032069970845481,0.0
3768,Sul,Rio Grande do Sul,3,2,4,0.0,607.0,3.0,0.0,0.0,0.0,0.0,0.0
3769,Norte,Amapá,3,2,4,0.0008896797153024911,1124.0,8.0,0.0,0.2820284697508897,0.0,0.019572953736654804,0.0
3770,Sudeste,São Paulo,3,2,5,0.0034904013961605585,573.0,4.0,0.806282722513089,0.0,0.0017452006980802793,1.2844677137870855,0.0
3777,Sul,Paraná,3,2,4,0.0297029702970297,101.0,1.0,0.0,0.0,0.0,0.0,0.0
3778,Nordeste,Sergipe,3,2,4,0.013513513513513514,148.0,3.0,0.0,0.0,0.0,0.0,0.0
3779,Sudeste,São Paulo,2,2,4,0.0009165902841429881,1091.0,14.0,0.0,0.08249312557286893,0.0,0.0,0.0
3782,Sudeste,Espírito Santo,3,2,4,0.0,32.0,2.0,0.0,0.25,0.0,0.0,0.0
3783,Norte,Pará,3,2,4,0.028169014084507043,213.0,3.0,0.0,0.0,0.0,0.0,0.0
3785,Nordeste,Maranhão,3,2,4,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0
3786,Sudeste,Minas Gerais,3,2,4,0.012903225806451613,155.0,8.0,0.0,0.0,0.0,0.0,0.0
3787,Norte,Amapá,3,2,4,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0
3789,Centro-Oeste,Goiás,3,2,5,0.006361323155216285,1572.0,10.0,0.0,0.0,0.0,0.013358778625954198,0.0
3797,Sul,Paraná,2,2,4,0.004110393423370522,1703.0,269.0,0.5877862595419847,0.062243100411039344,0.0,0.0,0.0
3804,Sul,Rio Grande do Sul,2,2,5,0.006202618883528601,1451.0,21.0,0.0,0.0,0.0,0.03170227429359063,0.0
3805,Nordeste,Paraíba,3,2,4,0.03333333333333333,30.0,7.0,0.0,0.0,0.0,0.0,0.0
3815,Centro-Oeste,Mato Grosso,3,2,5,0.0,210.0,5.0,0.0,0.0,0.0,0.0,0.0
3817,Nordeste,Paraíba,2,2,5,0.005777675063554426,4327.0,22.0,0.0,0.0,0.0,0.0,0.0
3823,Sudeste,Minas Gerais,3,2,4,0.010526315789473684,95.0,1.0,0.0,0.0,0.0,1.0210526315789474,0.0
3837,Sudeste,São Paulo,3,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3839,Sudeste,Minas Gerais,3,2,4,0.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0
3840,Sul,Santa Catarina,2,2,4,0.007920110192837466,55176.0,6457.0,0.7566151950123242,0.678374655647383,0.0,0.18654849934754242,0.0
3847,Nordeste,Bahia,3,2,4,0.002635046113306983,759.0,1.0,0.0,0.0,0.0,0.6324110671936759,0.0
3849,Norte,Tocantins,1,1,1,0.017616785431512273,10104.0,104.0,0.11332145684877276,0.3493665874901029,0.22555423594615995,0.22030878859857483,0.0
3853,Nordeste,Rio Grande do Norte,2,2,4,0.0023540489642184556,6372.0,17.0,0.0,0.06559949780288764,0.0,0.0,0.0
3854,Centro-Oeste,Distrito Federal,3,2,4,0.0,272.0,11.0,0.9852941176470589,0.8676470588235294,0.0,1.3566176470588236,0.0
3862,Nordeste,Ceará,3,2,5,0.00807899461400359,2228.0,12.0,0.04847396768402154,0.008527827648114902,0.0,0.6431777378815081,0.0
3864,Nordeste,Bahia,2,2,4,0.0,163.0,15.0,0.0,0.0,0.0,0.0,0.0
3867,Centro-Oeste,Distrito Federal,2,2,4,0.0013477088948787063,742.0,25.0,0.2601078167115903,0.1078167115902965,0.0,0.09703504043126684,0.0
3869,Nordeste,Maranhão,3,2,4,0.0011980830670926517,2504.0,12.0,0.0,0.0,0.0,0.03314696485623003,0.0
3875,Sudeste,Minas Gerais,2,2,5,0.007082152974504249,706.0,15.0,0.009915014164305949,0.025495750708215296,0.0,1.208215297450425,0.0
3876,Sudeste,Rio de Janeiro,3,2,4,0.02100244813812653,7761.0,741.0,1.0,0.2823089808014431,0.0,1.5601082334750676,0.0
3877,Centro-Oeste,Goiás,3,2,4,0.0034129692832764505,1172.0,9.0,0.0,0.06655290102389079,0.0,1.8822525597269624,0.0
3879,Nordeste,Paraíba,2,2,4,0.00174995139023916,5143.0,24.0,0.0,0.00816643982111608,0.0,0.0,0.0
3881,Nordeste,Pernambuco,2,2,4,0.02132288946910357,2298.0,12.0,0.0,0.0,0.0,0.0,0.0
3896,Sudeste,São Paulo,3,2,5,0.0,226.0,7.0,0.0,0.0,0.0,0.0,0.0
3920,Centro-Oeste,Goiás,3,2,5,0.004739336492890996,211.0,3.0,0.0,0.0,0.0,0.0,0.0
3921,Nordeste,Bahia,2,2,4,0.005376344086021506,744.0,7.0,0.0,0.033602150537634407,0.0,0.0,0.0
3930,Nordeste,Piauí,3,2,4,0.004166666666666667,960.0,8.0,0.0,0.0,0.109375,0.084375,0.0
3933,Sudeste,São Paulo,3,2,4,0.002398081534772182,834.0,5.0,0.5083932853717026,0.045563549160671464,0.0,0.0,0.0
3937,Sudeste,São Paulo,3,2,4,0.01744186046511628,516.0,11.0,0.0,0.0,0.0,0.29457364341085274,0.0
3940,Sudeste,São Paulo,3,2,5,0.003389830508474576,590.0,7.0,0.0,0.0,0.0,0.020338983050847456,0.0
3946,Sul,Santa Catarina,3,2,5,0.029411764705882353,34.0,1.0,0.0,0.0,0.0,0.20588235294117646,0.0
3947,Sul,Santa Catarina,3,2,5,0.038461538461538464,52.0,1.0,0.0,0.0,0.0,0.0,0.0
3948,Sul,Santa Catarina,3,2,5,0.007462686567164179,268.0,9.0,0.0,0.0,0.007462686567164179,0.06716417910447761,0.0
3954,Sudeste,Minas Gerais,3,2,5,0.0,389.0,4.0,0.0,0.12596401028277635,0.0,0.20822622107969152,0.0
3962,Nordeste,Bahia,1,2,5,0.0018484288354898336,1623.0,12.0,0.04621072088724584,0.0,0.0,0.1589648798521257,0.014171287738755391
3966,Sudeste,Minas Gerais,2,2,5,0.0016220600162206002,4932.0,42.0,0.5884022708840227,0.04744525547445255,0.0052716950527169504,0.2798053527980535,0.0
3972,Sudeste,Minas Gerais,3,2,5,0.002932551319648094,341.0,5.0,0.0,0.09970674486803519,0.0,0.0,0.0
3974,Centro-Oeste,Goiás,1,1,3,0.008851242029123442,10507.0,23.0,0.0,0.015132768630436852,0.0,0.3426287237080042,0.0
3977,Norte,Amapá,3,2,4,0.019337016574585635,724.0,9.0,0.0,0.14502762430939226,0.0,1.2140883977900552,0.0
3980,Centro-Oeste,Distrito Federal,3,2,4,0.0,440.0,5.0,0.0,0.20681818181818182,0.05454545454545454,1.3272727272727274,0.0
3983,Sudeste,Minas Gerais,2,2,5,0.016587677725118485,1688.0,65.0,0.2103080568720379,0.04206161137440758,0.601303317535545,0.35011848341232227,0.0
3984,Nordeste,Pernambuco,1,1,1,0.015037593984962405,2128.0,75.0,0.700187969924812,0.581296992481203,0.8900375939849624,0.2598684210526316,0.0
3985,Sudeste,São Paulo,2,2,5,0.008569513596323249,20888.0,2477.0,0.5760723860589813,0.0648219073152049,0.0,0.16468785905783226,0.0
3986,Sul,Paraná,3,2,5,0.0,58.0,3.0,1.0,0.8448275862068966,0.0,0.0,0.0
3987,Centro-Oeste,Goiás,2,2,4,0.00032206119162640903,3105.0,20.0,0.18743961352657004,0.023510466988727857,0.0,0.06086956521739131,0.0
3996,Nordeste,Pernambuco,3,2,5,0.0018281535648994515,1641.0,11.0,0.0,0.0,0.0,0.0,0.0
3998,Sudeste,Rio de Janeiro,3,2,4,0.02242152466367713,1784.0,19.0,0.7853139013452914,0.0,0.0,0.0,0.0
4000,Sudeste,São Paulo,3,2,4,0.0009727626459143969,1028.0,15.0,0.0,0.13813229571984437,0.0,1.2334630350194553,1.093385214007782
4007,Sudeste,São Paulo,3,2,4,0.01702127659574468,235.0,4.0,0.0,0.34893617021276596,0.0,0.0,0.0
4009,Sul,Paraná,3,2,4,0.0,194.0,3.0,0.0,0.0,0.0,0.0,0.0
4010,Sul,Rio Grande do Sul,2,2,5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4013,Sudeste,São Paulo,3,2,4,0.02631578947368421,152.0,2.0,0.0,0.0,0.0,0.3815789473684211,0.0
4016,Sudeste,Rio de Janeiro,3,1,1,0.2444649446494465,1084.0,13.0,0.7297047970479705,1.0,0.0,0.0,0.0
4017,Sudeste,São Paulo,2,2,4,0.007908394431172255,12139.0,53.0,0.31345250844385864,0.05099266825932943,0.0,0.834582749814647,0.0
4020,Sudeste,São Paulo,3,1,2,0.04218106995884774,972.0,5.0,0.0,0.0,0.0,0.0,0.0
4021,Sudeste,São Paulo,3,1,2,0.03924418604651163,688.0,4.0,0.0,0.0,0.0,0.0,0.0
4022,Sudeste,São Paulo,3,1,2,0.034859876965140126,1463.0,9.0,0.0,0.0,0.0,0.0,0.0
4023,Sudeste,São Paulo,3,1,2,0.023275145469659187,1203.0,5.0,0.0,0.0,0.0,0.0,0.0
4024,Sudeste,São Paulo,3,1,2,0.031818181818181815,660.0,7.0,0.0,0.0,0.0,0.0,0.0
4025,Sudeste,São Paulo,3,1,2,0.039790575916230364,955.0,3.0,0.0,0.0,0.0,0.0,0.0
4026,Sudeste,São Paulo,3,1,2,0.012863268222963315,2099.0,9.0,0.0,0.0,0.0,0.01333968556455455,0.0
4030,Sudeste,Rio de Janeiro,2,2,5,0.002229654403567447,897.0,10.0,0.0,0.0033444816053511705,0.0,0.026755852842809364,0.0
4037,Nordeste,Ceará,2,2,4,0.013289036544850499,602.0,7.0,0.0,0.0,0.0,0.2757475083056478,0.0
4042,Centro-Oeste,Distrito Federal,3,2,4,0.0,32.0,3.0,0.0,0.0,0.0,0.0,0.0
4045,Sul,Paraná,2,2,4,0.009394081728511038,2129.0,34.0,0.0,0.01972757162987318,0.0,0.18929074682949742,0.0
4053,Sudeste,Minas Gerais,3,2,5,0.0,273.0,2.0,0.0,0.0,0.0,1.0915750915750915,0.16483516483516483
4059,Sudeste,São Paulo,3,2,4,0.0,154.0,3.0,0.0,0.0,0.0,0.0,0.0
4066,Sudeste,Rio de Janeiro,3,2,5,0.016666666666666666,60.0,1.0,0.0,0.0,0.0,0.0,0.0
4068,Centro-Oeste,Distrito Federal,3,2,4,0.001519756838905775,658.0,5.0,0.0,0.0,0.0,0.0,0.0
4077,Sul,Rio Grande do Sul,3,2,4,0.0,2317.0,116.0,1.0,0.06732844195079844,0.0,0.0,0.0
4079,Sudeste,Minas Gerais,3,2,4,0.0,26.0,1.0,0.0,0.0,0.0,0.038461538461538464,0.0
4086,Sudeste,São Paulo,3,2,4,0.0038910505836575876,771.0,4.0,0.688715953307393,0.0,0.0,0.0,0.0
4090,Sudeste,São Paulo,3,2,4,0.0,117.0,6.0,0.0,0.0,0.0,1.0,0.0
4093,Sul,Paraná,2,2,4,0.0088339222614841,2264.0,72.0,0.40547703180212014,0.0887809187279152,0.0,0.0,0.0
4094,Nordeste,Paraíba,3,2,4,0.010256410256410256,195.0,3.0,0.0,0.0,0.0,0.0,0.0
4096,Sul,Rio Grande do Sul,3,2,4,0.0,532.0,10.0,0.0,0.0,0.0,0.0,0.0
4097,Sul,Rio Grande do Sul,2,2,4,0.0,1100.0,18.0,0.0,0.0,0.0,0.0,0.0
4098,Sul,Rio Grande do Sul,4,1,1,0.011332099907493062,4324.0,69.0,0.11609620721554116,0.28607770582793707,0.3325624421831637,0.19518963922294172,0.0
4100,Centro-Oeste,Goiás,3,2,5,0.006756756756756757,148.0,2.0,0.0,0.0,0.0,0.0,0.0
4101,Centro-Oeste,Goiás,3,2,5,0.0034965034965034965,286.0,4.0,0.0,0.0,0.0,0.0034965034965034965,0.0
4104,Sudeste,São Paulo,3,2,4,0.0023094688221709007,433.0,5.0,0.0,0.0,0.0,0.023094688221709007,0.0
4107,Sul,Rio Grande do Sul,3,2,5,0.017793594306049824,281.0,5.0,0.0,0.0,0.0,0.099644128113879,0.0
4108,Nordeste,Piauí,3,2,4,0.0,129.0,2.0,0.0,0.46511627906976744,0.8604651162790697,0.08527131782945736,0.0
4118,Nordeste,Pernambuco,2,2,4,0.0006697923643670462,2986.0,17.0,0.0,0.06128600133958473,0.0,0.0,0.0
4121,Nordeste,Sergipe,2,2,5,0.001660784720780569,4817.0,17.0,0.0,0.013909072036537264,0.0,0.0,0.0
4123,Centro-Oeste,Goiás,3,2,4,0.0,737.0,8.0,0.44776119402985076,0.0,0.0,1.2062415196743554,0.0
4138,Sudeste,São Paulo,3,2,4,0.019080659150043366,1153.0,19.0,0.0,0.019080659150043366,0.0,0.36513443191673894,0.0
4141,Sudeste,São Paulo,3,2,4,0.0213490099009901,3232.0,19.0,0.0,0.0049504950495049506,0.0,0.2527846534653465,0.0
4150,Sudeste,São Paulo,3,2,4,0.002197802197802198,1365.0,17.0,0.011721611721611722,0.0,0.0,0.0,0.0
4153,Nordeste,Pernambuco,2,2,4,0.0004747693977211069,14744.0,1687.0,0.9909115572436246,0.16786489419424852,0.0,0.0,0.0
4157,Sul,Santa Catarina,3,2,4,0.003389830508474576,295.0,6.0,0.0,0.0,0.0,0.05084745762711865,0.0
4162,Centro-Oeste,Goiás,3,2,5,0.014084507042253521,213.0,3.0,0.0,0.0,0.0,0.0,0.0
4163,Sul,Santa Catarina,2,2,5,0.005984042553191489,1504.0,17.0,0.0,0.07845744680851063,0.0,0.2553191489361702,0.0
4166,Sudeste,Minas Gerais,3,2,5,0.0,31.0,5.0,0.0,0.12903225806451613,0.0,0.0,0.0
4169,Sudeste,São Paulo,3,2,4,0.0022904260192395786,2183.0,22.0,0.0,0.04809894640403115,0.0,0.0,0.0
4185,Sudeste,São Paulo,3,2,4,0.0,370.0,3.0,0.0,0.0,0.0,0.013513513513513514,0.0
4197,Nordeste,Piauí,2,2,4,0.0017412935323383085,4020.0,9.0,0.0,0.0,0.0,0.0,0.0
4198,Centro-Oeste,Goiás,3,2,4,0.0029515938606847697,1694.0,8.0,0.0,0.0,0.0023612750885478157,0.6221959858323495,0.0
4201,Nordeste,Paraíba,3,2,4,0.025423728813559324,236.0,5.0,0.0,0.3050847457627119,0.0,0.0,0.0
4211,Sudeste,São Paulo,3,2,4,0.0,14.0,9.0,0.0,0.0,0.0,0.0,0.0
4218,Sudeste,Minas Gerais,3,2,5,0.0,22.0,1.0,0.0,0.0,0.0,0.9545454545454546,0.0
4219,Sudeste,Minas Gerais,3,2,5,0.0,42.0,2.0,0.0,1.0,0.0,0.0,0.0
4251,Sudeste,Minas Gerais,3,2,4,0.009259259259259259,108.0,2.0,0.0,0.0,0.0,0.4351851851851852,0.0
4255,Norte,Rondônia,2,2,4,0.004803073967339097,1041.0,11.0,0.0,0.0,0.0,0.0,0.0
4256,Sudeste,Minas Gerais,2,2,4,0.0006323777403035413,4744.0,17.0,0.0,0.0,0.012647554806070826,0.008431703204047217,0.0
4257,Centro-Oeste,Goiás,3,2,5,0.0,65.0,2.0,0.0,0.0,0.0,0.0,0.0
4259,Centro-Oeste,Goiás,2,2,4,0.00337609723160027,1481.0,14.0,0.0,0.06279540850776502,0.0013504388926401081,0.0,0.0
4277,Norte,Amazonas,3,2,4,0.0020373514431239388,5890.0,20.0,0.0,0.04397283531409168,0.0,0.0,0.0
4289,Sudeste,Minas Gerais,3,2,4,0.011627906976744186,86.0,3.0,0.0,0.0,0.0,0.0,0.0
4294,Sul,Santa Catarina,3,2,5,0.0,27.0,2.0,0.0,0.0,0.0,0.0,0.0
4330,Sul,Paraná,3,2,4,0.016042780748663103,187.0,7.0,0.8502673796791443,0.43315508021390375,0.0106951871657754,0.10160427807486631,0.0
4356,Nordeste,Pernambuco,3,1,7,0.0,160.0,3.0,0.0,0.0,0.05,0.0,0.0
4358,Sudeste,Minas Gerais,4,1,1,0.00716282320055905,5724.0,58.0,0.2531446540880503,0.42645003494060096,0.1596785464709993,0.20999301187980432,0.0022711390635918936
4362,Sudeste,Minas Gerais,3,2,4,0.015050167224080268,2392.0,19.0,0.0,0.0,0.0,0.28804347826086957,0.0
4367,Nordeste,Ceará,3,2,4,0.00597460791635549,1339.0,15.0,0.08737864077669903,0.01717699775952203,0.0,0.12471994025392083,0.0
4396,Centro-Oeste,Goiás,2,1,3,0.00740990232401482,2969.0,13.0,0.0,0.02155607948804311,0.0,0.0,0.0
4399,Nordeste,Maranhão,2,2,4,0.0008880994671403197,1126.0,16.0,0.008880994671403197,0.0053285968028419185,0.0,0.010657193605683837,0.0
4411,Norte,Rondônia,2,2,4,0.004112808460634548,1702.0,14.0,0.0,0.0,0.0,0.0,0.0
